Tanggal,TN,TX,TAVG,RH_AVG,SS,FF_X,FF_AVG,RR,DDD_X_sin,DDD_X_cos,month_sin,month_cos
1981-01-31,22.806451612903224,29.861290322580647,25.322580645161292,86.61290322580645,2.693548387096774,2.3367741935483872,1.7454838709677418,230.98000000000002,-0.361044779207262,0.7748650090377841,0.49999999999999994,0.8660254037844387
1981-02-28,22.857142857142858,30.79642857142857,25.660714285714285,86.14285714285714,3.1785714285714284,1.887857142857143,1.4149999999999998,342.61,-0.26299860823853327,0.7272843225242474,0.8660254037844386,0.5000000000000001
1981-03-31,23.35483870967742,31.758064516129032,26.470967741935485,85.7741935483871,4.983870967741935,1.5219354838709678,1.058709677419355,439.51,0.041706232864949996,0.5089733739694201,1.0,6.123233995736766e-17
1981-04-30,23.333333333333332,31.89,26.85,84.66666666666667,5.493333333333334,1.1996666666666667,0.8426666666666667,483.86,0.2390149089357286,-0.11988489567594295,0.8660254037844387,-0.4999999999999998
1981-05-31,23.548387096774192,31.712903225806453,26.53548387096774,86.70967741935483,4.941935483870967,1.3103225806451613,0.9112903225806451,447.28,0.4177337893001882,-0.11404948083653992,0.49999999999999994,-0.8660254037844387
1981-06-30,23.133333333333333,32.03666666666667,27.096666666666668,82.53333333333333,5.739999999999999,1.3236666666666668,0.89,209.84,0.4137695985063715,-0.41988489567594295,1.2246467991473532e-16,-1.0
1981-07-31,22.387096774193548,30.848387096774193,25.96451612903226,85.35483870967742,4.483870967741935,1.3296774193548386,0.91,244.38,0.4728245107943174,-0.39330284372339086,-0.4999999999999997,-0.8660254037844388
1981-08-31,22.580645161290324,32.07096774193548,27.02258064516129,78.3225806451613,6.406451612903226,1.8406451612903227,1.3309677419354837,50.2,0.5962993991689862,-0.545144997955215,-0.8660254037844385,-0.5000000000000004
1981-09-30,22.4,31.633333333333333,25.85,85.03333333333333,4.296666666666667,1.5856666666666668,1.1856666666666666,376.14,0.3885618083164127,-0.1414213562373095,-1.0,-1.8369701987210297e-16
1981-10-31,23.129032258064516,31.893548387096775,26.40967741935484,83.61290322580645,4.838709677419355,1.3964516129032258,0.9706451612903225,388.9,0.3493041007982642,-0.233633570552235,-0.8660254037844386,0.5000000000000001
1981-11-30,23.133333333333333,31.236666666666668,26.09333333333333,86.93333333333334,3.77,1.5463333333333333,1.175,478.76,-0.30808802290397624,0.2609475708248729,-0.5000000000000004,0.8660254037844384
1981-12-31,23.129032258064516,29.874193548387098,25.67096774193548,89.12903225806451,2.706451612903226,2.0422580645161292,1.524516129032258,354.71,-0.43663012599783035,0.5545931663040359,-2.4492935982947064e-16,1.0
1982-01-31,23.096774193548388,29.896774193548385,25.5258064516129,87.38709677419355,3.106451612903226,2.395806451612903,1.827741935483871,173.82999999999998,-0.4656460916949809,0.7504340634609867,0.49999999999999994,0.8660254037844387
1982-02-28,23.607142857142858,30.485714285714288,26.010714285714283,88.46428571428571,3.0321428571428575,1.7817857142857143,1.2874999999999999,279.57,-0.3448876517675852,0.6306019374818705,0.8660254037844386,0.5000000000000001
1982-03-31,22.903225806451612,31.006451612903227,25.97741935483871,88.0,2.3,1.3241935483870966,0.9974193548387097,73.07000000000001,-0.2108236743849271,0.4956116461509331,1.0,6.123233995736766e-17
1982-04-30,23.933333333333334,31.67,26.6,86.93333333333334,3.32,1.0956666666666666,0.8033333333333333,150.82,-0.14142135623730956,0.11380711874576978,0.8660254037844387,-0.4999999999999998
1982-05-31,23.903225806451612,31.05806451612903,26.674193548387095,88.0,4.158064516129032,1.582258064516129,1.1377419354838711,155.4,0.3476830513887749,-0.2375471300219009,0.49999999999999994,-0.8660254037844387
1982-06-30,23.733333333333334,31.423333333333336,26.970000000000002,84.93333333333334,4.08,1.6176666666666668,1.1333333333333333,247.85,0.5340271760057103,-0.3673605093390436,1.2246467991473532e-16,-1.0
1982-07-31,22.322580645161292,31.793548387096774,26.532258064516128,80.48387096774194,4.693548387096774,1.9283870967741936,1.4158064516129032,12.02,0.5340291569843783,-0.7857411257379041,-0.4999999999999997,-0.8660254037844388
1982-08-31,22.322580645161292,32.7,26.97741935483871,76.74193548387096,4.741935483870968,1.9703225806451612,1.4348387096774193,9.46,0.8638120836468394,-0.28316692235651675,-0.8660254037844385,-0.5000000000000004
1982-09-30,22.766666666666666,33.53333333333333,27.386666666666667,73.63333333333334,2.86,2.090333333333333,1.573,19.72,0.7535533905932738,-0.43402717600571017,-1.0,-1.8369701987210297e-16
1982-10-31,22.93548387096774,32.903225806451616,26.9,79.51612903225806,2.109677419354839,1.4593548387096775,1.0396774193548386,102.46000000000001,0.6802367294129922,-0.13325932791956524,-0.8660254037844386,0.5000000000000001
1982-11-30,23.133333333333333,32.913333333333334,27.05666666666667,81.46666666666667,2.11,1.25,0.7976666666666666,133.32,0.6510529078494361,0.06622133874042077,-0.5000000000000004,0.8660254037844384
1982-12-31,23.806451612903224,31.612903225806452,26.654838709677417,86.80645161290323,2.864516129032258,1.6180645161290321,1.2138709677419355,228.91,-0.8543639152980185,0.07787785685074483,-2.4492935982947064e-16,1.0
1983-01-31,24.06451612903226,30.98709677419355,26.33225806451613,88.35483870967742,2.935483870967742,1.929032258064516,1.433548387096774,247.14000000000001,-0.12349764918536116,0.8921565886933026,0.49999999999999994,0.8660254037844387
1983-02-28,23.821428571428573,32.128571428571426,26.875,86.28571428571429,4.267857142857143,1.7082142857142857,1.2042857142857142,241.03,0.025253813613805073,0.8762690680690264,0.8660254037844386,0.5000000000000001
1983-03-31,24.225806451612904,33.15483870967742,27.687096774193545,84.64516129032258,3.648387096774193,1.4438709677419355,1.0138709677419355,171.76,-0.06451612903225822,0.8410021874795315,1.0,6.123233995736766e-17
1983-04-30,24.266666666666666,32.78333333333333,27.720000000000002,84.6,3.2633333333333336,1.2093333333333334,0.8476666666666667,138.5,-0.1666666666666667,0.2885618083164126,0.8660254037844387,-0.4999999999999998
1983-05-31,24.258064516129032,31.97741935483871,27.203225806451613,86.35483870967742,3.032258064516129,1.1006451612903225,0.7477419354838709,230.12,0.07787785685074496,0.110135921366874,0.49999999999999994,-0.8660254037844387
1983-06-30,24.0,31.75,27.133333333333333,86.1,3.886666666666667,1.338,0.8973333333333334,221.31,0.7495093791412857,-0.41617604580795226,1.2246467991473532e-16,-1.0
1983-07-31,23.29032258064516,31.051612903225806,26.396774193548385,85.87096774193549,3.361290322580645,1.7729032258064517,1.3051612903225807,115.75,0.590764790289831,-0.41057813101154367,-0.4999999999999997,-0.8660254037844388
1983-08-31,23.225806451612904,31.874193548387098,27.006451612903227,81.45161290322581,4.445161290322581,1.9135483870967742,1.4074193548387097,91.96,0.7165549495353686,-0.6842968850192395,-0.8660254037844385,-0.5000000000000004
1983-09-30,23.066666666666666,33.410000000000004,27.493333333333332,78.8,4.406666666666666,1.7076666666666667,1.1973333333333334,41.69,0.7966498312203889,-0.09428090415820627,-1.0,-1.8369701987210297e-16
1983-10-31,23.322580645161292,33.00645161290323,27.17096774193548,81.6774193548387,3.7,1.404516129032258,1.014516129032258,234.04,0.6757983054292205,-0.087326025199566,-0.8660254037844386,0.5000000000000001
1983-11-30,23.466666666666665,31.58,26.636666666666667,85.36666666666666,3.216666666666667,1.4476666666666667,1.1373333333333333,317.47,-0.2885618083164127,-0.013807118745769934,-0.5000000000000004,0.8660254037844384
1983-12-31,23.032258064516128,30.67096774193548,26.154838709677417,86.06451612903226,3.3161290322580643,1.7470967741935486,1.3358064516129033,203.05,-0.24861634778021127,0.27533980341718506,-2.4492935982947064e-16,1.0
1984-01-31,22.903225806451612,29.361290322580647,25.36774193548387,88.61290322580645,2.335483870967742,2.0416129032258064,1.564516129032258,290.08,-0.338234883039954,0.7276241672936788,0.49999999999999994,0.8660254037844387
1984-02-29,23.24137931034483,30.03793103448276,25.7,88.41379310344827,2.168965517241379,1.9186206896551725,1.4517241379310346,176.16,-0.4691931626826972,0.7450552316482141,0.8660254037844386,0.5000000000000001
1984-03-31,23.387096774193548,30.574193548387097,25.91290322580645,88.16129032258064,3.109677419354839,1.3861290322580644,1.022258064516129,263.46999999999997,-0.05500348279099941,0.46272744839702207,1.0,6.123233995736766e-17
1984-04-30,23.6,31.55666666666667,26.773333333333333,86.8,4.043333333333333,1.2933333333333332,0.9730000000000001,223.18,-0.27475468957064286,-0.08619288125423025,0.8660254037844387,-0.4999999999999998
1984-05-31,23.258064516129032,31.10967741935484,26.31935483870968,88.25806451612904,3.819354838709677,1.2283870967741934,0.8629032258064516,272.37,0.3744065070257488,-0.2942361401148272,0.49999999999999994,-0.8660254037844387
1984-06-30,23.533333333333335,31.509999999999998,26.69333333333333,84.36666666666666,4.343333333333334,1.495,1.0386666666666666,48.97,0.6185449728701349,-0.5990187582825713,1.2246467991473532e-16,-1.0
1984-07-31,22.70967741935484,30.741935483870968,25.990322580645163,86.90322580645162,3.5870967741935487,1.317741935483871,0.91,169.84,0.3838546753745699,-0.5262486612575729,-0.4999999999999997,-0.8660254037844388
